리뷰,rep,index,Processing
한강 경치를 보며 커피를 마실 수 있는,0,248,"['한강', '경치', '보다', '커피', '말다', '수']"
열대야에 야간에 바람쒜기 좋은 곳.,0,249,"['열대야', '야간', '바람', '쒜기', '좋다', '곳']"
a good place for tropical nights and night breezes.,1,249,"['a', 'good', 'place', 'for', 'tropical', 'nights', 'and', 'night', 'breezes']"
멋진 한강뷰,0,250,"['멋지다', '한강', '뷰']"
뷰가 넘좋아요,0,251,"['뷰', '넘다', '좋다']"
오랫동안 자주 갔던 곳이라 할 수 있겠다.,0,252,"['오랫동안', '자주', '가다', '곳', '이라', '하다', '수']"
그러나 옛날 감성이 더 좋았음,1,252,"['옛날', '감성', '더', '좋다']"
한강 걷기중 잠시 쉬어갑니다.,0,253,"['한강', '걷기', '중', '쉬다', '가다']"
강바람 시원해요,0,254,"['강바람', '시원하다']"
가족끼리와서 라면끓여먹고 치맥하기 좋아요,1,254,"['가족', '끼리', '서다', '라면', '끓이다', '먹다', '치맥', '하다', '좋다']"
스타벅스도 있어서 종일 놀기좋아요,2,254,"['스타벅스', '도', '종일', '놀다', '좋다']"
평일 오후 완벽한힐링  저녁은아직좀춥네요,0,255,"['평일', '오후', '완벽하다', '힐링', '저녁', '은', '아직', '추다']"
코로나인데도 사람들 바글바글 ㅠㅠ 야경은 언제나 예쁘지만.. 당분간 안가야할것같아요,0,256,"['코로나', '인데', '도', '사람', '바글바글', 'ㅠㅠ', '야경', '은', '언제나', '예쁘다', '..', '당분간', '안', '야하다']"
가을엔 억새가 더불어 일몰이 아름다운곳이죠,0,257,"['가을', '엔', '억새', '더불다', '일몰', '아름답다', '곳', '죠']"
사람을 힘들지 않게 해주는 예쁘고 시원한 강이다.,0,258,"['사람', '힘들다', '않다', '해주다', '예쁘다', '시원하다', '강', '이다']"
아름다운 나무와 그에 따른 자연의 세심함이 엳보이는 장대한 그 많은 그늘들 ~ .,1,258,"['아름답다', '나무', '따르다', '자연', '세심', '함', '엳', '보이다', '장대', '한', '많다', '그늘']"
예뻐지고 또 사랑을 하고 싶은 아직은 싱글인 남녀가 한번 가서 이 자유로움에 한없이 물들어 지고 또 물들어 가면 곧 나는 자연이 되는 것이다.,2,258,"['예쁘다', '사랑', '하다', '싶다', '아직', '은', '싱글', '인', '남녀', '한번', '가다', '자유', '로움', '한없이', '물들다', '지고', '물들다', '가면', '는', '자연', '되다', '이다']"
강물이 되는 것이다.,3,258,"['강물', '되다', '이다']"
"""하하하하하하하 ~ ~ .""^^^^♡♡ 그런데 밤에 이곳은 민박이 안된데용~ ~ 그러니까 낮에 대낮에  행복해지세요.",4,258,"['.""^^^^', '♡♡', '밤', '곳', '은', '민박', '안되다', '낮', '대낮', '행복하다']"
맨정신으로요.,5,258,"['맨', '정신', '요']"
이곳에서 식사도 돈독히 하시기를 권합니당~ ~ 여자분들은 애교가 절로 나와용~ ~ 아름다운 이곳 오늘 저는 저의 교회분들과 아주 특별하게 더욱이 분위기 있게 행복했답니당~ ~,6,258,"['곳', '식사', '도', '돈독하다', '하다', '기르다', '권하다', '여자', '분들', '은', '애교', '절로', '나오다', '아름답다', '곳', '오늘', '는', '교회', '분들', '아주', '특별하다', '더욱이', '분위기', '행복하다']"
그리고 이곳에서 소원 비세요.,7,258,"['곳', '소원', '비다']"
여러분들이 우시게 될까봐 겁나고 죄송합니당~ ~^^^^♡♡ 행복을 원하시는 모든분들 절대로 대박 나세요.,8,258,"['우시', '게', '되다', '겁나다', '죄송하다', '~^^^^', '♡♡', '행복', '원하다', '모든', '분들', '절대로', '대박', '날다']"
FIGHTING!입니다.,9,258,"['FIGHTING', '이다']"
"산책하기 너무 좋다, 데이트코스로 안성맞춤 하지만 집에서 도어투도어로 시간이 생각보다 오래걸려서 놀랐던 곳 교통편이 좀더 편리했다면 어땠을까 생각이 든다.",0,259,"['산책', '하다', '너무', '좋다', '데이트', '코스', '안성맞춤', '집', '도어', '투도어', '생각', '보다', '오래', '걸리다', '곳', '교통', '편이', '좀더', '편리하다', '어떻다', '생각', '들다']"
경치 좋고 한강 망원은 피크닉하기 좋아요,0,260,"['경치', '좋다', '한강', '망원', '은', '피크닉', '하다', '좋다']"
"도심 속 한강 공원
여름철 돗자리 깔고 치맥 먹기 좋은 날씨지만 사람이 좀 붐빔",0,261,"['도심', '속', '한강', '공원', '\r\n', '여름철', '돗자리', '깔다', '치맥', '먹기', '좋다', '날씨', '사람', '붐비다']"
토요일 저녁...사람많음ㅎ,0,262,"['토요일', '저녁', '사람', '많다', 'ㅎ']"
성산대교와 여의도 야경을 감상하기에 좋습니다.,0,263,"['성산대교', '여의도', '야경', '감상', '하다', '좋다']"
자전거타거나 돗자리가지고 소풍가기 좋음.,0,264,"['자전거', '돗자리', '가지', '고', '소풍', '가기', '좋다']"
앵무새를 어깨에 달고 다니는 아저씨 출몰지역,1,264,"['앵무새', '어깨', '달', '고', '다니다', '아저씨', '출몰', '지역']"
가깝고 좋아요,0,265,"['가깝다', '좋다']"
주차하고 뒤에.식당들 이용하기도 좋고 편의점 및 카페도 있어서 산책이나 데이트 하기도 굿입니다 ㅎㅎ,1,265,"['주차', '하고', '뒤', '식당', '이용', '하다', '좋다', '편의점', '카페', '도', '산책', '이나', '데이트', '하다', '굿', '이다', 'ㅎㅎ']"
날풀리면 돗자리 깔고 피치맥도 좋아요,2,265,"['날', '풀리다', '돗자리', '깔다', '피치', '맥', '도', '좋다']"
망원한강공원 산책하기 좋아요ㅎㅎ,0,266,"['망원', '한강', '공원', '산책', '하다', '좋다', 'ㅎㅎ']"
피크닉 하기도 좋고 운동하기도 좋아요.,1,266,"['피크닉', '하다', '좋다', '운동', '하다', '좋다']"
멋진공원입니다.,0,267,"['멋지다', '공원', '이다']"
한번 들러보세요  .,1,267,"['한번', '들다', '보다']"
여의도 야경도 볼 수 있고.,0,268,"['여의도', '야경', '도', '볼', '수']"
사람도 적당하고 좋아요,1,268,"['사람', '도', '적당하다', '좋다']"
망원동이라 이어지고 잔디밭이 넓어 자주가게되는...,0,269,"['망원동', '이라', '이어지다', '잔디밭', '넓다', '자주', '가게', '되다']"
best place to chill on grass,1,269,"['best', 'place', 'to', 'chill', 'on', 'grass']"
조금 차소리로 시끄럽지만 피크닉으로는 최고,0,270,"['차', '소리', '시끄럽다', '피크닉', '으로는', '최고']"
좋아요,0,271,['좋다']
장소도 넓고.한밤중에는 오히려 창이 비쳐서 한강이 보이지 않습니다(이중창),1,271,"['장소', '도', '넓다', '한밤중', '에는', '창', '비치다', '한강', '보이지', '않다', '이중창']"
그리고 끝나는 시간이 9시라 좀 그래요,2,271,"['끝나다', '9시', '라', '그렇다']"
항상 조아여 여의도와는 다른 느낌,0,272,"['항상', '좋다', '여의도', '와는', '느낌']"
자주 오는데인데 무슨말이 필요합니까??,0,273,"['자주', '오다', '말', '필요하다', '??']"
한국오면 무조건 방문 하세요^^,1,273,"['한국', '오다', '무조건', '방문', '하다', '^^']"
"망원한강공뭔, 남녀노소 누구나 방문하여 시원한 강바람, 야경과 풍광을 즐기기 좋은 장소.",0,274,"['망원', '한강', '공', '뭔', '남녀', '노소', '방문', '하다', '시원하다', '강바람', '야경', '풍', '광', '즐기다', '좋다', '장소']"
좋은공뭔입니다,0,275,"['좋다', '공', '뭔', '입니', '다']"
아이들과함께 하면 조을거갇씁니다,1,275,"['하다', '좋다', '갇', '쓰다']"
"어디선가 라이브로 들려오는
노랫소리가 소음으로 다가와서
편히 쉴 수없는 장소였음",0,276,"['선', '라이브', '들려오다', '\r\n', '노랫소리', '소음', '다가오다', '\r\n', '편하다', '쉬다', '수', '없다', '장소', '이다']"
스벅이 새로 생긴 곳,0,277,"['스벅', '새롭다', '생기다', '곳']"
주차가 너무 힘들어요.,0,278,"['주차', '너무', '힘들다']"
한강뷰가 너무 이뻐요^^,1,278,"['한강', '뷰', '너무', '이쁘다', '^^']"
오랫만에 왔더니 구경거리가 생겼다 어른3천원 중고생2천원 이하 천원 유치원까지 무료,0,279,"['오랫', '만', '오다', '경', '거리', '생기다', '어른', '3천원', '중고생', '2천원', '이하', '천원', '유치원', '무료']"
런능자주가는 곳 오토바이 타는 분들도 많이와용ㅋ,0,280,"['런능', '주가', '는', '곳', '오토바이', '분', '도', '많이', '오다', 'ㅋ']"
한강의 다양함을 맛볼수 있음,0,281,"['한강', '다양하다', '맛보다']"
만감이교차하는곳,0,282,"['만', '감', '교차', '는', '곳']"
뷰가 좋고 편의점 카페 다 있음.,0,283,"['뷰', '좋다', '편의점', '카페', '다']"
충분히 넓직하게 앉아서 감상가능.,1,283,"['충분하다', '넓다', '직하다', '앉다', '감상', '가능']"
놀이터도 있고 배도 볼수 있어서 아이들과 아주 알차게 다녀 왔습니다,0,284,"['놀이터', '도', '배다', '보다', '아주', '알차다', '다니다', '오다']"
단점은 아이들이 잘 놀아서 너어무 오래 있엇다는거죠 ㅎㅎ,1,284,"['단점', '은', '자다', '놀다', '무', '오래', '늘다', 'ㅎㅎ']"
놀이터짚라인도 있고 모래놀이를 할수 있어서 참 좋아요,2,284,"['놀이터', '짚라인', '도', '모래', '놀이', '하다', '차다', '좋다']"
아이들만 풀어놔도 잘 놀아요,3,284,"['만', '풀다', '놓다', '자다', '놀다']"
화장실한강공원이라 여러곳 잇어서 좋아요,4,284,"['화장실', '한강', '공원', '이라', '여러', '곳', '잇다', '좋다']"
한군데가 수리중이었는데 그래도 다른 화장실 이용할 수 잇었어요,5,284,"['한', '군데', '수리', '중', '이다', '화장실', '이용', '하다', '수', '잇다']"
피크닉 구역숲에 돗자리 깔면 소풍 기분입니다,6,284,"['피크닉', '구역', '숲', '돗자리', '깔다', '소풍', '기분', '이다']"
한강 뷰 정말 좋아요.,0,285,"['한강', '뷰', '정말', '좋다']"
편의점에서 라면 맥주 커피 저렴하게 최고의 한강 뷰를 즐길수있어요.,1,285,"['편의점', '라면', '맥주', '커피', '저렴하다', '최고', '한강', '뷰', '즐기다']"
밤에도 걷기 좋고.,0,286,"['밤', '에도', '걷기', '좋다']"
다리 불빛도 예뻐요,1,286,"['다리', '불빛', '도', '예쁘다']"
역시 야경은 끝장임!👍…,0,287,"['역시', '야경', '은', '끝장', '임', '👍']"
자주 볼수없는 해군함을 볼수있어서 가족끼리 오기 좋은곳임.,0,288,"['자주', '보다', '없다', '해군', '함', '보다', '가족', '끼리', '오기', '좋다', '곳임']"
"연인과 함께오거나 취미생활(낚시, 사이클 등) 하러 오기 참 좋아요",0,289,"['연인', '하다', '취미', '생활', '낚시', '사이클', '하다', '오기', '차다', '좋다']"
"한강에서 애들이랑 라면, 피자 먹었는데 맛있네요",0,290,"['한강', '애', '이랑', '라면', '피자', '먹다', '맛있다']"
덥거나 춥지 않을때 방문하는게 최고!,1,290,"['덥다', '추다', '않다', '방문', '하다', '최고']"
좋아요~~,0,291,"['좋다', '~~']"
"스타벅스도 생기고~
날씨 좋네요~~",1,291,"['스타벅스', '도', '생기', '고', '\r\n', '날씨', '좋다', '~~']"
"바른치킨  로봇이 튀겨준 치킨
맛있당",0,292,"['바른', '치킨', '로봇', '튀기다', '준', '치킨', '\r\n', '맛있다']"
자전거타고 피크닉하기 좋아요,0,293,"['자전거', '타고', '피크닉', '하다', '좋다']"
조영하며 데이트하기 좋음,0,294,"['조영하', '며', '데이트', '하다', '좋다']"
한강 조망이 빼어나며 여러 곳에서 텐트 돚자리를 펼 수 있고 서울함정이 있는 것이 특별하다.,0,295,"['한강', '조', '망', '빼어나다', '여러', '곳', '텐트', '돚', '자리', '펴다', '수', '서', '울', '함정', '특별하다']"
그리고 성산대교 아래 편의점 쉼터가 있는데 그곳역시 뷰가 좋다.,1,295,"['성산대교', '아래', '편의점', '쉬다', '터', '곳', '역시', '뷰', '좋다']"
역시 한강은 자전거타다가 털썩 돗자리깔고 라면에 맥주 먹어줘야함.,0,296,"['역시', '한강', '은', '자전거', '타', '다가', '털썩', '돗자리', '깔다', '라면', '맥주', '먹어주다', '야하다']"
근데 망원은 꾸민사람들이 넘 많아요,1,296,"['근데', '망원', '은', '꾸미다', '사람', '넘다', '많다']"
다른 한강공원에 비해 녹지가 약간 부족한거 같긴 하지만 그래도 한강공원이라 좋다,0,297,"['한강', '공원', '비다', '녹지', '부족하다', '한강', '공원', '이라', '좋다']"
야경도 예쁘고 데이트하기 좋아요,0,298,"['야경', '도', '예쁘다', '데이트', '하다', '좋다']"
접근성이 좋은 망원한강공원입니다,0,299,"['접근성', '좋다', '망원', '한강', '공원', '이다']"
지하철 망원역에서는 거리가 좀 있습니다,1,299,"['지하철', '망원역', '에서는', '거리']"
도보보다는 버스를 이용해서 방문하면 좋습니다,2,299,"['도보', '보다는', '버스', '이용', '하다', '방문', '하다', '좋다']"
"휴일, 주말에는 외지에서 방문하는 사람들로 항상 북적입니다",3,299,"['휴일', '주말', '에는', '외지', '방문', '하다', '사람', '항상', '북적', '이다']"
"망원한강공원 근처에 텐트, 캠핑의자, 돗자리, 테이블 등을 대여하는 곳이 많아서 빈 손으로 와도 제대로된 한강 피크닉을 즐길수 있습니다",4,299,"['망원', '한강', '공원', '근처', '텐트', '캠핑', '의자', '돗자리', '테이블', '대여', '하다', '곳', '많다', '빈', '손', '와도', '제대로', '되다', '한강', '피크닉', '즐기다']"
배달음식도 배달이 되어서 편리합니다,5,299,"['배달', '음식', '도', '배달', '되어다', '편리하다']"
한강 주변 편의점에는 라면기계가 있어서 일반 라면을 보다 맛있게 즐길수 있습니다,6,299,"['한강', '주변', '편의점', '에는', '라면', '기계', '일반', '라면', '보다', '맛있다', '즐기다']"
한강 라면을 먹으면서 한강을 즐기는 것도 추천드립니다,7,299,"['한강', '라면', '먹다', '한강', '즐기다', '도', '추천', '드리다']"
특히 해가 질때 바라보는 한강이 멋집니다,8,299,"['특히', '해', '질때', '바라보다', '한강', '멋지다']"
해가 밝을 때도 매력이 있지만 보다 분위기 있는 한강을 즐기고 싶은 분들은 일몰시간을 고려해서 방문하면 더 좋습니다,9,299,"['해', '밝다', '도', '매력', '보다', '분위기', '한강', '즐기다', '싶다', '분', '은', '일몰', '고려', '하다', '방문', '하다', '더', '좋다']"
