리뷰,rep,index,Processing,평가
여름에 치맥 먹기 좋은곳입 니다!,2,265,"['여름', '치맥', '먹기', '좋다', '곳입', '니다']",긍정
서울시민에게 최고의 쉼터!,0,266,"['서', '울', '시민', '최고', '쉬다', '터']",긍정
돗자리 깔고 그늘막에서 맥주한잔에 치킨배달시켜먹으면 그야말로 지상낙원입니다.,1,266,"['돗자리', '깔다', '그늘', '막', '맥주', '한잔', '치킨', '배달', '먹다', '그야말로', '지상', '낙원', '이다']",긍정
그늘막 설치 구간도 있어서 가져오시면 더욱 편리하구요.,2,266,"['그늘', '막', '설치', '구간', '도', '가져오다', '더욱', '편리하다']",긍정
배달의 민족답게 엄청난것들이 배달됩니다.,3,266,"['배달', '민족', '답', '게', '엄청나다', '들이다', '배달', '되다']",긍정
다들 한강으로 오세요!!,4,266,"['다', '들다', '한강', '오다', '!!']",긍정
산책하기 좋은곳이에요.,0,267,"['산책', '하다', '좋다', '곳', '이에요']",긍정
사람이 많지 않아서 북적이지가 않고 여유있게 운동할수있어서 좋은것 같아요.,1,267,"['사람', '많다', '않다', '북적', '이지', '않다', '여유', '운동', '하다', '좋다']",긍정
인근 지하철역에서 조금 걷기는 하지만 길이 나쁘지 않고 공원 내 편의점도 많고 쉴 곳도 많아 좋아요,0,268,"['인근', '지하철역', '걷기', '는', '길이', '나쁘다', '않다', '공원', '내', '편의점', '도', '많다', '쉬다', '곳도', '많다', '좋다']",긍정
건물에 반사된 노을빛 보고가세요,0,269,"['건물', '반사', '되다', '노을', '빛', '보다']",부정
아이와 자전거타기 좋은 곳,0,270,"['자전거타기', '좋다', '곳']",긍정
잉여롭고 화장실많고 편의점도 비교적 가깝다.,0,271,"['잉여', '롭고', '화장실', '많다', '편의점', '도', '비교', '적', '가깝다']",부정
"반포,잠원, 여의도같은곳보다 더 조용해서 평화롭지만 자전거족이 좀 많으니 길건널땐 조심해야함",1,271,"['반포', '잠', '원', '여의도', '곳', '보다', '더', '조용하다', '평화롭다', '자전거', '족', '많다', '길건', '널땐', '조심하다', '함']",긍정
텐트×.,0,272,"['텐트', '×']",부정
돗자리o.,1,272,"['돗자리', 'o']",긍정
21년 5월 현재 5인이상 집합금지에요.,2,272,"['21년', '5월', '현재', '인', '집합', '금지', '에요']",부정
매점있고 화장실있어요.,3,272,"['매점', '화장실']",긍정
그늘이 많이없어요.,4,272,"['그늘', '많이', '없다']",부정
햇빛강할땐 너무 더워요.,5,272,"['햇빛', '강하다', '땐', '너무', '덥다']",부정
정말로 좋은 곳으로 앞으로도 탄천 주차장이 변신하면 최고의 명소로 손색이 없다고 봅니다,0,273,"['정말로', '좋다', '곳', '앞', '으로도', '탄천', '주차장', '변신', '하다', '최고', '명소', '손색', '없다', '보다']",긍정
외국인들도 아주 좋아 하는 장소 입니다,1,273,"['외국인', '도', '아주', '좋다', '하다', '장소', '이다']",긍정
강 기슭에 계단대신 바위등을 설치해서 강물 엽ㅇ까지 접근가능.,0,274,"['강', '기슭', '계단', '대신', '바위', '설치', '하다', '강물', '엽', 'ㅇ', '접근', '가능']",긍정
"깨끗하고, 경치가 좋습니다",0,275,"['깨끗하다', '경치', '좋다']",긍정
….,0,276,['….'],부정
하루살이와.. 앞에 공사하규 있어서 한강 1도 못 봄여 ..^^,1,276,"['하루살이', '..', '앞', '공사', '하규', '한강', '도', '못', '봄', '..^^']",부정
그냥 추억으로 생각하고있어용,2,276,"['그냥', '추억', '생각', '하다']",부정
다음엔 저녁에 치킨이나 족보쌈 시켜서 먹고싶어요.,0,277,"['엔', '저녁', '치킨', '이나', '족', '보쌈', '먹다']",긍정
날이 선선해서 사람들이 많이 나왔더라구요 ㅋㅋ,1,277,"['날', '선선', '하다', '사람', '많이', '나오다', 'ㅋㅋ']",긍정
편의점라면도 완전 별미였음!!,2,277,"['편의점', '라면', '도', '완전', '별미', '이다', '!!']",긍정
그래도 여의도나 망원지구보단 뷰나 분위기는 떨어지는듯..,3,277,"['여의도', '망원', '지구', '보단', '뷰', '분위기', '는', '떨어지다', '..']",부정
새벽에 한강라면이 먹고싶어 왔다.,0,278,"['새벽', '한강', '라면', '먹다', '오다']",긍정
편의점은 24시인곳은 gs 3곳 중한곳뿐이니 새벽에 간다면 잘확인해서 가는게 좋을 것.,1,278,"['편의점', '은', '24시', '인곳은', 'gs', '곳', '중', '한', '곳', '뿐', '이니', '새벽', '간다', '면', '자다', '확인', '하다', '가다', '좋다']",긍정
4시쯤되니 직원이 2시간동안 물류정리로 자리비운다고 갑자기 쪽지붙이고 사라졌다.,2,278,"['4시', '쯤되니', '직원', '2시간', '물류', '정리', '자리', '비우다', '갑자기', '쪽지', '붙이', '고', '사라지다']",긍정
이럴거면 24시라고 하지 않는것이 맞다고 본다.,3,278,"['이렇다', '24시', '라고', '하다', '않다', '맞다', '보다']",긍정
라이딩 자주합니다.,0,279,"['라이딩', '자주', '하다']",긍정
화장실 관리 와 길 정리 잘하는 편입니다.,1,279,"['화장실', '관리', '오다', '길', '정리', '잘', '하다', '편입', '니', '다']",긍정
잔차!,2,279,['잔차'],부정
도로는 검정 아스팔트 가 제일좋습니다.,3,279,"['도로', '는', '검정', '아스팔트', '가다', '제일', '좋다']",긍정
한강공원은 서울사는 시민의 큰 특권이라고 생각됩니다.,0,280,"['한강', '공원', '은', '서울', '살다', '시민', '크다', '특권', '이라고', '생각', '되다']",긍정
공기만 좋다면 봄부터 가을까지 나들이 장소로 이만한곳도 없지요,1,280,"['공기', '만', '좋다', '봄', '가을', '나들이', '장소', '이만', '한', '곳도', '없다']",긍정
연휴를 맞아 많은분들이 한강변을찿았읍니다.,0,281,"['연휴', '맞다', '많다', '분', '한', '강변', '찿았읍', '니', '다']",긍정
"자전거 타는사람 가족 손잡고 노을을 벗삼아 거니는사람, 젊음이 넘쳐나는 생기있는 강변 넘 멋스럽습니다.",1,281,"['자전거', '사람', '가족', '손잡다', '노을', '벗', '삼다', '거니', '는', '사람', '젊음', '넘치다', '생기다', '강변', '넘다', '멋', '스럽다']",긍정
여유로운 느낌의 한강시민공원!,0,282,"['여유', '로운', '느낌', '한강', '시민', '공원']",긍정
"날씨도 좋고 거리도 좋고
사람이 좀 많았지만 다들 거리두기 실천하며
생각보다 좋은시간 보내고 왔네요",0,283,"['날씨', '도', '좋다', '거리', '도', '좋다', '\r\n', '사람', '많다', '다', '들다', '거리', '두기', '실천', '하다', '\r\n', '생각', '보다', '좋다', '보내다', '오다']",긍정
BTS RM숲이 있어 방문하였음,0,284,"['BTS', 'RM', '숲', '방문', '하다']",긍정
그늘막 허용 구간에서 피크닉 즐기기에 좋습니다,0,285,"['그늘', '막', '허용', '구간', '피크닉', '즐기다', '좋다']",긍정
"화장실도 비교적 괜찮고 쓰레기 버릴곳도 있고
조금만 걸어가면 편의점도 있습니다",1,285,"['화장실', '도', '비교', '적', '괜찮다', '쓰레기', '버리다', '곳도', '\r\n', '만', '걸어가다', '편의점', '도']",긍정
편의점 라면은 정말 맛있지요,2,285,"['편의점', '라면', '은', '정말', '맛있다']",긍정
한강공원중 뷰로서 최고는 잠실한강공원이라 생각합니다.,0,286,"['한강', '공원', '중', '뷰', '로서', '최고', '는', '잠실', '한강', '공원', '이라', '생각', '하다']",긍정
가장 폭도 넓고 특히 잠실대교에서 청담대교를 바라보는 방향은 남산타워와 삼성아이파크 코엑스등 조명뷰도 좋고 특히 노을 질때의 뷰가 너무 아름답습니다.,1,286,"['가장', '폭도', '넓다', '특히', '잠실대교', '청담대교', '바라보다', '방향', '은', '남산타워', '삼성', '아이파크', '코엑스', '조명', '뷰', '도', '좋다', '특히', '노을', '질때', '뷰', '너무', '아름답다']",긍정
뒤로는 월드타워와 달빛의 콜라보가 예술이고요.,2,286,"['뒤', '로는', '월드', '타워', '달빛', '콜라보', '예술', '고요']",긍정
축복받은  동네인듯..,3,286,"['축복', '받다', '동네', '인', '듯', '..']",부정
자전거타는 사람들이 정말 많아서 걷기에는 좀 힘들었어요.,0,287,"['자전거', '사람', '정말', '많다', '걷기', '에는', '힘들다']",부정
편의점이나 그런 시설들도 거의 없더라구요.,1,287,"['편의점', '이나', '그렇다', '시설', '도', '없다']",부정
풍경은 너무 좋았어요.,2,287,"['풍경', '은', '너무', '좋다']",긍정
차로는 접근이 쉽지만 도보로는 한참 걸어서 지하터널을 통해 나가야만 아파트단지에 도달할 수 있다.,0,288,"['차로', '는', '접근', '쉬다', '도보', '로는', '한참', '걸다', '지하', '터널', '통해', '나가야', '만', '아파트', '도달', '하다', '수']",긍정
한적한 편이라 여유를 즐길 수 있다,1,288,"['한적하다', '편이', '라', '여유', '즐기다', '수']",긍정
"한강공원변 운동 하는 믾은 사람들,잠들지 않는 수도 다웠습니다",0,289,"['한강', '공원', '변', '운동', '하다', '믾', '은', '사람', '잠들다', '않다', '수도', '다웠습니', '다']",긍정
송파잠실지역 주민은 물론 시민들에게 인기있는 휴식및 다양한 운동을 즐길수 있는 공원,0,290,"['송파', '잠실', '지역', '주민', '은', '시민', '인기', '휴식', '다양하다', '운동', '즐기다', '공원']",긍정
미세먼지가 없는 가을날 나오게 되면 좋습니다.,0,291,"['미세먼지', '없다', '가을', '날', '나오다', '되다', '좋다']",긍정
편의점 끓인 라면과 진리의 치맥!,1,291,"['편의점', '끓이다', '라면', '진리', '치맥']",긍정
나들이나오기 좋아요~,2,291,"['나들이', '나오다', '좋다']",긍정
"자유로운 한강 ❤️ 아름다운 한강  ❤️
즐거움과 여유가 함께 하는 이곳

아직도 몇몇 몰지각한 분들이 흡연 하는 걸 볼수 있어염 ㅜ",0,292,"['자유롭다', '한강', '❤️', '아름답다', '한강', '❤️', '\r\n', '즐거움', '여유', '하다', '곳', '\r\n\r\n', '아직도', '몇몇', '몰지각하다', '분', '흡연', '하다', '걸', '보다', '염', 'ㅜ']",긍정
지양해주시길 부탁드립니다,1,292,"['지', '양해', '주다', '부탁드리다']",부정
어린이와  어른들이  함께 즐거운 환경을 만들어 주세요 ^^❤️🥰,2,292,"['어린이', '어른', '즐겁다', '환경', '만들다', '줄다', '^^', '❤️🥰']",긍정
나들이 후 편의점 뽀글이 라면이 생각난다면 꼭 추천^^ 사랑하는 그녀와 같던..,0,293,"['나들이', '후', '편의점', '뽀글이', '라면', '생각나다', '꼭', '추천', '^^', '사랑', '하다', '그녀', '..']",긍정
지금은 내마음의 안식처와도 같은 곳..,1,293,"['지금', '은', '내', '마음', '안식처', '와도', '곳', '..']",긍정
"간단한 간식을 준비하면 매우 좋을 듯, 저는 마나님과 한강을 바라보며 맛난 족발을 함께~^^",0,294,"['간단하다', '간식', '준비', '하다', '매우', '좋다', '듯', '는', '마나', '님', '한강', '바라보다', '맛', '난', '족발', '~^^']",긍정
"오호라 잠실주공5단지 아파뜨 재개발에 힘입은건지는 모르겠으나 주공5단지에서도 한강공원에 5분에서 15분 사이에 도달하게 해주는 7과 4분의 3 게이트가 열렸다리
아직 미완이지만 전에 빼~~~~~~~~앵 돌아간것보다는 난 너하나면된다리
탁트힌 한강 보면서 잠시 숨돌릴수 있는 도시인의
갬성 충전소 더 한 리버 파크로 모두오세요!!!",0,295,"['호', '라', '잠실', '주', '공', '아프다', '뜨다', '재개발', '힘', '입다', '건지다', '모르다', '주', '공', '에서도', '한강', '공원', '5분', '15분', '사이', '도달', '하다', '해주다', '4분', '게이트', '열리다', '\r\n', '아직', '미완', '전', '빼', '~~~~~~~~', '앵', '돌아가다', '난', '면', '되다', '\r\n', '탁트힌', '한강', '보다', '숨', '돌리다', '도시', '인', '\r\n', '개다', '성', '충전', '소', '더', '하다', '리버', '파크', '세', '요', '!!!']",긍정
나무그늘 아래 잠시 쉬어가는 여름,0,296,"['나무', '그늘', '아래', '쉬다', '여름']",부정
자전거 타고가서 라면 끓여먹는 재미,0,297,"['자전거', '타', '고가', '서', '라면', '끓이다', '먹다', '재미']",긍정
평일 저녁에 가면 왠 아저씨가 잠실 선착장 옆에 자리깔고 키보드질해서 시끄럽다.,0,298,"['평일', '저녁', '가면', '왠', '아저씨', '잠실', '선착장', '옆', '자리', '깔다', '키', '보드', '질', '하다', '시끄럽다']",부정
다른 한강공원에 비해 좋지도 나쁘지도 않다.,1,298,"['한강', '공원', '비다', '좋다', '나쁘다', '않다']",긍정
한강에 가까운데 산다면 어디든 가까운 한강공원으로 가면 되고 멀리서 일부러 한강을 보러 온다면 여기보다는 볼거리가 많은 반포 한강공원을 추천한다.,2,298,"['한강', '가깝다', '산다', '면', '든', '가깝다', '한강', '공원', '가면', '되다', '멀리', '서', '일부러', '한강', '보다', '오다', '보다는', '볼거리', '많다', '반포', '한강', '공원', '추천', '하다']",긍정
서울의 한강공원.,0,299,"['서울', '한강', '공원']",부정
다른한강공원에 비해 규모는 작지만 아기자기한 곳,0,300,"['한강', '공원', '비다', '규모', '는', '작', '아기자기하다', '곳']",긍정
쾌적하고 편리합니다,0,301,"['쾌적하다', '편리하다']",긍정
다만 자전거 도로에서 보행자와 서로 조심해야 합니다,1,301,"['자전거', '도로', '보행자', '서로', '조심하다', '하다']",긍정
잠실 거주민들에게 가까운 휴식공간입니다.,0,302,"['잠실', '거', '주민', '가깝다', '휴식', '공간', '이다']",부정
